"moved to typescript from visual basic"	0
"move to kotlin from clojure"	0
"switched to elixir from python"	0
"moved to elixir from node"	0
"switch to ruby from typescript"	0
"moved to cobol from kotlin"	0
"switched from elixir to erlang"	0
"moved from java to elixir"	3
"switched to elixir from c"	0
"moved from python to kotlin"	0
"switch to kotlin from swift"	0
"switch from c# to kotlin"	0
"moved to visual basic from kotlin"	0
"moved from kotlin to prolog"	0
"moved to scala from kotlin"	0
"move from visual basic to kotlin"	0
"move from typescript to java"	0
"move to kotlin from swift"	0
"move from typescript to r"	0
"moved to prolog from typescript"	0
"switch to typescript from matlab"	0
"switched from c to typescript"	0
"switched from c# to typescript"	0
"switched from kotlin to objective c"	0
"moved to swift from elixir"	0
"move to fortran from typescript"	0
"move from ruby to elixir"	0
"moved from typescript to lua"	0
"switched to objective c from elixir"	0
"move to elixir from lua"	0
"switched from typescript to matlab"	0
"move from typescript to haskell"	0
"switched from swift to elixir"	0
"switched from rust to elixir"	0
"switch from typescript to python"	0
"move from python to kotlin"	0
"switched to elixir from cobol"	0
"switched to elixir from c++"	0
"switched from elixir to matlab"	0
"move from elixir to matlab"	0
"move to typescript from cobol"	0
"switch from kotlin to ruby"	0
"switch to go from elixir"	0
"moved from kotlin to fortran"	0
"moved from php to elixir"	0
"moved from clojure to kotlin"	0
"switched to typescript from cobol"	0
"move to scala from typescript"	0
"switched to matlab from typescript"	0
"switch to typescript from fortran"	0
"switched to clojure from kotlin"	0
"switched from cobol to elixir"	0
"switch from lisp to typescript"	0
"move to typescript from c#"	0
"switch from kotlin to dart"	0
"move from elixir to objective c"	0
"switch to typescript from go"	0
"move to objective c from elixir"	0
"moved from typescript to dart"	0
"switched to rust from elixir"	0
"move from elixir to ruby"	0
"switched from elixir to clojure"	0
"switch to elixir from dart"	0
"move from elixir to c++"	0
"switched from java to typescript"	0
"switch from elixir to dart"	0
"switch to rust from elixir"	0
"moved from kotlin to objective c"	0
"switched from typescript to pascal"	0
"move to typescript from objective c"	0
"move from elixir to java"	0
"moved from cobol to elixir"	0
"move from ruby to typescript"	0
"switched to kotlin from visual basic"	0
"move to fortran from elixir"	0
"move from python to elixir"	1
"switched to pascal from kotlin"	0
"switched from kotlin to ruby"	0
"switch from python to elixir"	0
"move to go from typescript"	0
"move to elixir from lisp"	0
"switch to objective c from typescript"	0
"switched from typescript to dart"	0
"move to kotlin from c++"	0
"switch from elixir to ruby"	0
"moved to typescript from fortran"	0
"move to typescript from elixir"	0
"switch to elixir from java"	0
"switch to typescript from r"	0
"move to elixir from fortran"	0
"moved from kotlin to ruby"	0
"switch to dart from typescript"	0
"switched from elixir to python"	0
"switch from rust to elixir"	0
"switch to prolog from elixir"	0
"move to lua from kotlin"	0
"moved to typescript from perl"	0
"switched from pascal to kotlin"	0
"moved to java from elixir"	0
"moved from matlab to elixir"	0
"moved from elixir to dart"	0
"switch to clojure from elixir"	0
"switch to c from elixir"	0
"move from lisp to elixir"	0
"move from haskell to typescript"	0
"switched from typescript to node"	0
"switched to kotlin from ruby"	0
"switched from lisp to elixir"	0
"move to ruby from kotlin"	0
"switch from typescript to fortran"	0
"move from dart to elixir"	0
"switched from r to typescript"	0
"switched from elixir to typescript"	0
"switch from fortran to elixir"	0
"switch from elixir to lisp"	0
"moved from r to elixir"	0
"switched from elixir to fortran"	0
"switched from kotlin to c#"	0
"switched from elixir to c++"	0
"move from typescript to dart"	5
"moved from typescript to node"	0
"switch from node to elixir"	0
"move to kotlin from php"	0
"switch from kotlin to php"	0
"moved to erlang from elixir"	0
"switch from php to elixir"	0
"moved from lua to elixir"	0
"move from typescript to scala"	0
"switch from kotlin to cobol"	0
"moved to elixir from rust"	0
"move to php from typescript"	0
"moved from kotlin to clojure"	0
"switch from scala to kotlin"	0
"switched to c++ from elixir"	0
"switched from pascal to elixir"	0
"move from typescript to swift"	0
"moved to php from elixir"	0
"switched from clojure to typescript"	0
"switched to matlab from elixir"	0
"move to lua from elixir"	0
"moved from go to typescript"	0
"switched to typescript from matlab"	0
"switched from typescript to c++"	0
"switch to r from kotlin"	0
"move from elixir to r"	0
"switched from kotlin to lisp"	0
"moved from erlang to typescript"	0
"switched from kotlin to prolog"	0
"switch from erlang to elixir"	3
"switched from typescript to scala"	0
"move to typescript from pascal"	0
"moved to php from kotlin"	0
"move to java from kotlin"	0
"switched from node to kotlin"	0
"switched to elixir from r"	0
"moved to typescript from c++"	0
"switch to cobol from kotlin"	0
"move from typescript to rust"	0
"switch to typescript from cobol"	0
"moved from pascal to kotlin"	0
"switched from typescript to swift"	0
"moved from elixir to ruby"	0
"switch to kotlin from c++"	0
"move to cobol from kotlin"	0
"moved to scala from typescript"	0
"moved from fortran to elixir"	0
"switch from lisp to elixir"	0
"move to prolog from typescript"	0
"moved from r to kotlin"	0
"switched to elixir from clojure"	0
"switched from fortran to elixir"	0
"moved from typescript to fortran"	0
"move from kotlin to scala"	0
"switch from matlab to elixir"	0
"switched to elixir from swift"	0
"move to typescript from perl"	0
"move to pascal from elixir"	0
"moved from elixir to visual basic"	0
"move from typescript to matlab"	0
"switched from kotlin to haskell"	0
"switched to r from typescript"	0
"move to elixir from matlab"	0
"moved to typescript from php"	0
"switch to typescript from rust"	0
"move from elixir to node"	0
"moved to haskell from elixir"	0
"switched from ruby to kotlin"	0
"moved to swift from kotlin"	0
"move from swift to kotlin"	0
"switch from clojure to typescript"	0
"switch from elixir to cobol"	0
"switch from typescript to cobol"	0
"moved from scala to elixir"	0
"switch from matlab to typescript"	0
"moved from typescript to prolog"	0
"switch to prolog from typescript"	0
"switched to elixir from visual basic"	0
"move from fortran to kotlin"	0
"move to elixir from c++"	0
"moved to ruby from typescript"	0
"moved from kotlin to dart"	0
"moved from typescript to cobol"	0
"moved to typescript from lisp"	0
"switch to typescript from c++"	0
"moved to scala from elixir"	0
"moved from elixir to scala"	0
"move to elixir from swift"	0
"switch to perl from kotlin"	0
"move from java to elixir"	0
"move to elixir from typescript"	0
"moved from kotlin to visual basic"	0
"move from typescript to c"	0
"switched from typescript to c"	0
"switched from c to kotlin"	0
"moved to clojure from typescript"	0
"switch to java from typescript"	0
"move from typescript to node"	0
"moved from kotlin to cobol"	0
"switch to rust from kotlin"	0
"move to kotlin from prolog"	0
"switched to elixir from scala"	0
"move from node to elixir"	0
"switched from elixir to perl"	0
"switched from c# to elixir"	0
"move to typescript from java"	0
"switched from c to elixir"	0
"move to rust from typescript"	0
"moved to elixir from visual basic"	0
"switched to elixir from go"	0
"moved to typescript from ruby"	0
"moved from clojure to elixir"	0
"moved from elixir to python"	0
"moved to cobol from typescript"	0
"switch from fortran to kotlin"	0
"switched to r from elixir"	0
"switched from elixir to prolog"	0
"move from python to typescript"	0
"switched to kotlin from clojure"	0
"switched from elixir to visual basic"	0
"moved from fortran to kotlin"	0
"move to kotlin from java"	0
"switch from elixir to prolog"	0
"switch from c++ to typescript"	0
"moved from prolog to kotlin"	0
"moved to kotlin from pascal"	0
"switch from objective c to typescript"	0
"move from typescript to elixir"	0
"switched from typescript to kotlin"	0
"moved to kotlin from fortran"	0
"switch from dart to kotlin"	0
"move from typescript to python"	0
"switch from haskell to kotlin"	0
"switch to typescript from c"	0
"move from c++ to kotlin"	0
"move to visual basic from kotlin"	0
"switch to objective c from kotlin"	0
"switch to visual basic from kotlin"	0
"moved to python from elixir"	0
"moved to kotlin from elixir"	0
"moved from elixir to objective c"	0
"switched from typescript to clojure"	0
"switch to elixir from typescript"	0
"move to elixir from rust"	0
"moved to prolog from kotlin"	0
"move from c to elixir"	0
"switched to elixir from lua"	0
"switched to python from elixir"	0
"switched from elixir to scala"	0
"move from rust to typescript"	0
"move to haskell from elixir"	0
"moved to erlang from kotlin"	0
"switch to cobol from elixir"	0
"switched from prolog to kotlin"	0
"moved from elixir to lisp"	0
"switch from prolog to typescript"	0
"moved from prolog to typescript"	0
"moved to php from typescript"	0
"switched to typescript from haskell"	0
"switched from elixir to swift"	0
"moved from prolog to elixir"	0
"moved to node from typescript"	0
"switched to kotlin from matlab"	0
"switched to go from elixir"	0
"switched from elixir to c"	0
"switch to erlang from kotlin"	0
"switch to elixir from objective c"	0
"switch to kotlin from r"	0
"switch to scala from typescript"	0
"moved to c++ from elixir"	0
"switch to visual basic from typescript"	0
"switch from typescript to prolog"	0
"switched from lua to elixir"	0
"move from typescript to lisp"	0
"moved to elixir from clojure"	0
"switched from elixir to kotlin"	0
"switch to php from kotlin"	0
"switch from php to kotlin"	0
"move from swift to elixir"	0
"moved to elixir from perl"	0
"moved from elixir to php"	0
"move from matlab to kotlin"	0
"switched from typescript to elixir"	0
"move from java to kotlin"	141
"switch from elixir to scala"	0
"switched to kotlin from prolog"	0
"move from typescript to kotlin"	0
"switch to typescript from node"	0
"switched to typescript from scala"	0
"switch from typescript to go"	0
"switch to lisp from typescript"	0
"moved from elixir to lua"	0
"switched to typescript from node"	0
"switched to typescript from fortran"	0
"switch from kotlin to java"	0
"moved to dart from typescript"	0
"move from clojure to kotlin"	0
"switch from fortran to typescript"	0
"switch from typescript to clojure"	0
"switch from r to typescript"	0
"moved to matlab from typescript"	0
"move to elixir from c"	0
"switched from objective c to kotlin"	0
"switched from kotlin to matlab"	0
"moved from kotlin to pascal"	0
"switched from perl to kotlin"	0
"switched to erlang from elixir"	0
"move to php from kotlin"	0
"switch to node from kotlin"	0
"switch from typescript to swift"	0
"switch to kotlin from go"	0
"move to swift from elixir"	0
"move to r from kotlin"	0
"move to c# from elixir"	0
"moved to dart from elixir"	0
"switch to typescript from erlang"	0
"move to elixir from cobol"	0
"move to typescript from clojure"	0
"moved to haskell from kotlin"	0
"switch to matlab from typescript"	0
"switch from kotlin to pascal"	0
"move from pascal to typescript"	0
"switch to dart from elixir"	0
"moved from kotlin to perl"	0
"switched from kotlin to scala"	1
"switched to node from kotlin"	0
"switched from haskell to typescript"	0
"move from kotlin to cobol"	0
"switch to php from typescript"	0
"moved to c# from typescript"	0
"moved to r from kotlin"	0
"switched from typescript to perl"	0
"switched to kotlin from typescript"	0
"moved to clojure from elixir"	0
"move to typescript from go"	0
"move from rust to elixir"	0
"switched to typescript from pascal"	0
"move to typescript from fortran"	0
"move to fortran from kotlin"	0
"switch from typescript to visual basic"	0
"switched to kotlin from java"	3
"moved to elixir from dart"	0
"move from elixir to c"	0
"switched from typescript to python"	0
"move to c# from kotlin"	0
"switched from kotlin to dart"	0
"switched to node from elixir"	0
"switched from kotlin to node"	0
"switch to typescript from lisp"	0
"move from typescript to visual basic"	0
"moved to elixir from lua"	0
"moved from c# to kotlin"	0
"switched to lisp from kotlin"	0
"switched to elixir from prolog"	0
"moved from typescript to visual basic"	0
"move from kotlin to dart"	0
"switch to c++ from typescript"	0
"switched from pascal to typescript"	0
"moved from kotlin to c#"	0
"move from elixir to fortran"	0
"switch to kotlin from dart"	0
"move to kotlin from elixir"	0
"move from swift to typescript"	0
"moved to elixir from go"	0
"moved from pascal to elixir"	0
"move from elixir to rust"	0
"moved from elixir to rust"	0
"switch from go to kotlin"	0
"switch from cobol to kotlin"	0
"switch to haskell from kotlin"	0
"moved to ruby from kotlin"	0
"switched from typescript to c#"	0
"move to c++ from elixir"	0
"switched to typescript from visual basic"	0
"switch to elixir from haskell"	0
"moved to lisp from elixir"	0
"move from elixir to php"	0
"switch to elixir from r"	0
"moved from c to typescript"	0
"move to kotlin from typescript"	0
"move to elixir from python"	4
"switched from ruby to typescript"	0
"moved to elixir from matlab"	0
"switched from kotlin to php"	0
"move from node to kotlin"	0
"switch to c from kotlin"	0
"moved to clojure from kotlin"	0
"switch from elixir to pascal"	0
"switch to kotlin from node"	0
"switched to java from typescript"	0
"moved from visual basic to kotlin"	0
"switched to clojure from elixir"	0
"move from kotlin to c++"	0
"switch to perl from elixir"	0
"moved to python from typescript"	0
"switch from visual basic to kotlin"	0
"switched from kotlin to erlang"	0
"switch from typescript to node"	0
"move to typescript from r"	0
"switch from prolog to kotlin"	0
"switch from elixir to haskell"	0
"move from elixir to swift"	0
"move from elixir to visual basic"	0
"move to scala from elixir"	0
"move to kotlin from c#"	0
"moved from typescript to pascal"	0
"switched to objective c from kotlin"	0
"move to perl from elixir"	0
"move to python from kotlin"	0
"moved from typescript to perl"	0
"moved from dart to elixir"	0
"move to typescript from dart"	0
"moved from c to elixir"	0
"moved from typescript to ruby"	0
"moved to erlang from typescript"	0
"moved to typescript from clojure"	0
"move to go from elixir"	0
"move from kotlin to visual basic"	0
"switched from fortran to typescript"	0
"switch from kotlin to matlab"	0
"move from objective c to typescript"	0
"switched to kotlin from fortran"	0
"switch to typescript from objective c"	0
"switch from scala to typescript"	0
"switch from kotlin to c"	0
"switch from typescript to lua"	0
"move from kotlin to lua"	0
"switch to elixir from cobol"	0
"moved to typescript from lua"	0
"moved from typescript to rust"	0
"moved from elixir to erlang"	0
"moved to objective c from kotlin"	0
"switch to elixir from c#"	0
"switch to kotlin from prolog"	0
"moved from typescript to erlang"	0
"moved to typescript from haskell"	0
"switched from c++ to kotlin"	0
"switched to elixir from pascal"	0
"switch from elixir to c#"	0
"switch to erlang from elixir"	0
"switched from lisp to kotlin"	0
"switch to elixir from c"	0
"switch from typescript to rust"	0
"switched to kotlin from c++"	0
"moved from elixir to go"	0
"switched from r to elixir"	0
"move to elixir from pascal"	0
"moved from objective c to elixir"	0
"moved to rust from typescript"	0
"switch to elixir from go"	0
"move from kotlin to swift"	0
"move to r from typescript"	0
"switched to prolog from typescript"	0
"switched to typescript from perl"	0
"move to kotlin from haskell"	0
"switched from kotlin to go"	0
"switched from elixir to ruby"	0
"switched from typescript to lisp"	0
"switch to typescript from swift"	0
"move from r to elixir"	0
"move from fortran to typescript"	0
"switch to elixir from php"	0
"move to elixir from scala"	0
"switched to typescript from dart"	0
"move from dart to typescript"	0
"switch from elixir to kotlin"	0
"switch from typescript to objective c"	0
"switch to elixir from python"	7
"switched to node from typescript"	0
"switched from matlab to elixir"	0
"move to c++ from kotlin"	0
"moved from kotlin to scala"	0
"switched from typescript to lua"	0
"switched to kotlin from objective c"	0
"switch from elixir to node"	0
"move from go to elixir"	0
"switched to typescript from rust"	0
"switch from c++ to elixir"	0
"moved to pascal from typescript"	0
"switch to haskell from typescript"	0
"switch from objective c to kotlin"	0
"switch from python to kotlin"	1
"move from kotlin to lisp"	0
"switched from perl to typescript"	0
"switch to c# from elixir"	0
"switch to scala from kotlin"	0
"move to elixir from go"	0
"switched to elixir from ruby"	1
"move from elixir to go"	0
"moved to typescript from c#"	0
"switch from typescript to dart"	0
"switch to elixir from perl"	0
"switched from elixir to r"	0
"move to typescript from haskell"	0
"switch from lua to kotlin"	0
"move to kotlin from scala"	0
"move from typescript to fortran"	0
"moved to kotlin from prolog"	0
"switched from prolog to elixir"	0
"switched from matlab to kotlin"	0
"moved to lua from typescript"	0
"move from c to kotlin"	0
"move from lua to elixir"	0
"move from erlang to kotlin"	0
"switched from r to kotlin"	0
"switch to elixir from rust"	0
"moved to objective c from elixir"	0
"move to typescript from scala"	0
"switch from lua to elixir"	0
"switched to typescript from clojure"	0
"switch to typescript from java"	0
"moved from elixir to c++"	0
"switched from typescript to fortran"	0
"move to dart from kotlin"	0
"switched to typescript from prolog"	0
"move to lisp from typescript"	0
"switched to ruby from kotlin"	0
"moved from kotlin to go"	0
"switched from kotlin to perl"	0
"switched to elixir from c#"	0
"switched from dart to elixir"	0
"switched to perl from elixir"	0
"switched from kotlin to rust"	0
"switch from elixir to r"	0
"switched to erlang from kotlin"	0
"switch to typescript from visual basic"	0
"switched to java from kotlin"	0
"switched to elixir from haskell"	0
"moved from c# to typescript"	1
"switch to swift from typescript"	0
"moved from kotlin to elixir"	0
"move from kotlin to fortran"	0
"switched to scala from kotlin"	0
"switched to c++ from kotlin"	0
"move from pascal to kotlin"	0
"moved to kotlin from ruby"	0
"move to visual basic from elixir"	0
"switched from typescript to r"	0
"switch from kotlin to visual basic"	0
"moved from kotlin to typescript"	0
"moved from python to elixir"	0
"switched to typescript from erlang"	0
"switched from cobol to kotlin"	0
"move from matlab to elixir"	0
"switch to pascal from typescript"	0
"switched from go to elixir"	1
"switch from typescript to haskell"	0
"switched to matlab from kotlin"	0
"switched from typescript to erlang"	0
"switch from rust to kotlin"	0
"moved from node to kotlin"	0
"moved to typescript from dart"	0
"switched from kotlin to lua"	0
"switched from dart to typescript"	1
"moved to prolog from elixir"	0
"switched to typescript from elixir"	0
"move from elixir to clojure"	0
"moved to swift from typescript"	0
"moved to elixir from kotlin"	0
"switched from perl to elixir"	0
"move to typescript from kotlin"	0
"moved from php to kotlin"	0
"switch from elixir to go"	0
"switch from elixir to php"	0
"switch to pascal from elixir"	0
"move to prolog from kotlin"	0
"switched to clojure from typescript"	0
"moved from rust to typescript"	0
"moved from elixir to prolog"	0
"switched from elixir to cobol"	0
"switch to kotlin from perl"	0
"moved from kotlin to lisp"	0
"switch from haskell to typescript"	0
"moved from typescript to go"	0
"switched to lua from kotlin"	0
"moved from c++ to typescript"	0
"moved to elixir from objective c"	0
"moved to go from typescript"	0
"switched to elixir from objective c"	0
"switch from swift to kotlin"	0
"moved to elixir from python"	0
"move to kotlin from erlang"	0
"switched to elixir from dart"	0
"switched to typescript from lua"	0
"moved to matlab from kotlin"	0
"move to lisp from kotlin"	0
"switched to kotlin from python"	0
"switch to python from typescript"	0
"switched to python from kotlin"	0
"move to cobol from typescript"	0
"moved from elixir to node"	0
"switch to kotlin from ruby"	0
"moved from typescript to c#"	0
"switched to cobol from typescript"	0
"move to matlab from kotlin"	0
"switch to elixir from lisp"	0
"switch from typescript to r"	0
"moved from c# to elixir"	0
"switch to elixir from fortran"	0
"switch to r from elixir"	0
"moved from elixir to matlab"	0
"switch to haskell from elixir"	0
"switch to kotlin from lisp"	0
"switched to objective c from typescript"	0
"switch to matlab from kotlin"	0
"switch from python to typescript"	0
"switch to kotlin from typescript"	0
"move from c# to elixir"	0
"moved from cobol to kotlin"	0
"switch from erlang to typescript"	0
"switch to kotlin from php"	0
"switch to typescript from ruby"	0
"move from kotlin to r"	0
"move from typescript to pascal"	0
"switched to cobol from kotlin"	0
"move to kotlin from r"	0
"switch from lua to typescript"	0
"move to elixir from visual basic"	0
"switched to r from kotlin"	0
"move from lisp to kotlin"	0
"switch to lisp from elixir"	0
"move to c from elixir"	0
"switch from java to elixir"	0
"switch to prolog from kotlin"	0
"switch to lua from elixir"	0
"switched to kotlin from scala"	0
"switch from kotlin to r"	0
"switched to elixir from php"	0
"switched to c from kotlin"	0
"moved to elixir from c++"	0
"switch from kotlin to clojure"	0
"moved to typescript from go"	0
"move from cobol to kotlin"	0
"move from elixir to erlang"	0
"move to objective c from kotlin"	0
"moved to typescript from java"	0
"switch from kotlin to go"	0
"moved to fortran from elixir"	0
"move from clojure to elixir"	0
"moved to kotlin from lisp"	0
"switch to node from elixir"	0
"move from c++ to typescript"	0
"moved from kotlin to c"	0
"move from elixir to typescript"	0
"moved from scala to typescript"	0
"switched from node to elixir"	0
"switched to typescript from c#"	0
"move to kotlin from ruby"	0
"moved to kotlin from haskell"	0
"moved to elixir from cobol"	0
"switch from typescript to perl"	0
"switched to kotlin from swift"	0
"moved from visual basic to elixir"	0
"switch to elixir from erlang"	0
"switch from elixir to c"	0
"move to perl from kotlin"	0
"switch to python from kotlin"	0
"move from php to typescript"	0
"moved from swift to elixir"	0
"switch to fortran from elixir"	0
"move to kotlin from pascal"	0
"move to kotlin from cobol"	0
"move from kotlin to rust"	0
"switched from kotlin to elixir"	0
"switch to go from typescript"	0
"switched from rust to typescript"	0
"move to cobol from elixir"	0
"switched from c++ to typescript"	0
"switch from typescript to c#"	0
"switch from dart to typescript"	0
"switched to dart from typescript"	0
"switch to cobol from typescript"	0
"moved to r from elixir"	0
"switched to lisp from elixir"	0
"moved from elixir to typescript"	0
"switched from kotlin to c"	0
"switched to kotlin from dart"	0
"switch to swift from elixir"	0
"move from haskell to kotlin"	0
"moved to typescript from elixir"	0
"switched from php to kotlin"	0
"move from typescript to go"	0
"switch to kotlin from erlang"	0
"switched to kotlin from lisp"	0
"switch from typescript to c++"	0
"moved to typescript from erlang"	0
"switch from c to kotlin"	0
"switch to elixir from visual basic"	0
"switched to fortran from typescript"	0
"move to c from typescript"	0
"switched to haskell from typescript"	0
"move from typescript to clojure"	0
"moved from elixir to java"	0
"switched to typescript from r"	0
"switch to kotlin from scala"	0
"move to typescript from ruby"	0
"switch from perl to elixir"	0
"switch from haskell to elixir"	0
"move from kotlin to ruby"	0
"moved from pascal to typescript"	0
"switch from java to typescript"	0
"switched to pascal from typescript"	0
"moved from haskell to kotlin"	0
"switched to typescript from c++"	0
"switch from typescript to erlang"	0
"switch to elixir from ruby"	2
"move from kotlin to pascal"	0
"moved from node to typescript"	0
"moved to java from typescript"	0
"switched to php from typescript"	0
"move from fortran to elixir"	0
"switched to kotlin from go"	0
"switch from elixir to visual basic"	0
"switched to rust from kotlin"	0
"moved from elixir to haskell"	0
"moved from c++ to kotlin"	0
"move to elixir from kotlin"	0
"switched to python from typescript"	0
"switch from cobol to elixir"	0
"switched to visual basic from typescript"	0
"moved from ruby to elixir"	7
"moved to kotlin from scala"	0
"switched to kotlin from c"	0
"switch to rust from typescript"	0
"moved from kotlin to php"	0
"move from go to kotlin"	0
"switch to kotlin from pascal"	0
"moved from objective c to kotlin"	0
"moved to kotlin from perl"	0
"switch to kotlin from rust"	0
"switch from typescript to php"	0
"move to swift from typescript"	0
"move to r from elixir"	0
"moved to elixir from r"	0
"switch to fortran from kotlin"	0
"switched to cobol from elixir"	0
"switch from visual basic to elixir"	0
"moved to node from elixir"	0
"moved from python to typescript"	0
"move to typescript from visual basic"	0
"switched from cobol to typescript"	0
"moved to c# from kotlin"	0
"switch to objective c from elixir"	0
"switched from go to kotlin"	0
"move from elixir to pascal"	0
"switched from elixir to php"	0
"moved to fortran from kotlin"	0
"switched from scala to kotlin"	6
"moved to typescript from python"	0
"switch to elixir from swift"	0
"moved to lisp from typescript"	0
"switch from c# to typescript"	0
"moved to lisp from kotlin"	0
"switch to kotlin from elixir"	0
"move from scala to typescript"	0
"switched from elixir to java"	0
"switch to ruby from elixir"	0
"switched to fortran from kotlin"	0
"switch to matlab from elixir"	0
"move to elixir from r"	0
"switched from typescript to go"	0
"switch from c to elixir"	0
"move to kotlin from node"	0
"moved to elixir from c#"	0
"moved to elixir from pascal"	0
"move from typescript to c++"	0
"switch to typescript from perl"	0
"switched to typescript from objective c"	0
"moved from clojure to typescript"	0
"move to elixir from c#"	0
"move to clojure from elixir"	0
"switch from erlang to kotlin"	0
"moved to kotlin from c"	0
"moved to go from kotlin"	0
"switched to java from elixir"	0
"moved to typescript from prolog"	0
"move from typescript to lua"	0
"moved from elixir to perl"	0
"move from kotlin to java"	4
"switched to elixir from perl"	0
"moved to typescript from pascal"	0
"moved from typescript to objective c"	0
"moved to kotlin from python"	0
"move to rust from kotlin"	0
"switched to perl from kotlin"	0
"switch to typescript from dart"	0
"switch from kotlin to prolog"	0
"switched to swift from kotlin"	0
"switched from typescript to ruby"	0
"switch from kotlin to haskell"	0
"switched to elixir from fortran"	0
"moved to kotlin from dart"	0
"switched to swift from typescript"	0
"switch from elixir to erlang"	0
"move to elixir from ruby"	0
"moved from kotlin to haskell"	0
"move to dart from typescript"	0
"switch to kotlin from python"	0
"switched from erlang to elixir"	0
"switched to c++ from typescript"	0
"switch from swift to typescript"	0
"switched to elixir from node"	0
"move from typescript to prolog"	0
"move to elixir from php"	0
"switch from elixir to lua"	0
"switch from kotlin to c++"	0
"move from matlab to typescript"	0
"move to node from kotlin"	0
"moved to kotlin from lua"	0
"switched to prolog from elixir"	0
"switch from kotlin to fortran"	0
"moved to kotlin from clojure"	0
"move from rust to kotlin"	0
"move from go to typescript"	0
"switch to kotlin from visual basic"	0
"moved to typescript from swift"	0
"move to typescript from lua"	0
"switched to c# from typescript"	0
"move to elixir from java"	0
"switched to go from typescript"	0
"moved to pascal from elixir"	0
"moved to perl from elixir"	0
"switched to typescript from lisp"	0
"moved from rust to kotlin"	0
"moved to perl from kotlin"	0
"switched from typescript to rust"	0
"moved from elixir to r"	0
"switched to lua from typescript"	0
"switched from python to typescript"	0
"moved to haskell from typescript"	0
"switched from visual basic to typescript"	0
"switched to swift from elixir"	0
"switched from elixir to rust"	0
"switch from kotlin to rust"	0
"moved from typescript to php"	0
"switch to perl from typescript"	0
"switched to rust from typescript"	0
"move to haskell from kotlin"	0
"moved to elixir from fortran"	0
"move from typescript to objective c"	0
"move from java to typescript"	0
"move to typescript from erlang"	0
"moved from go to kotlin"	0
"move to ruby from typescript"	0
"move to java from typescript"	0
"switch from go to elixir"	0
"switch to typescript from lua"	0
"moved from elixir to fortran"	0
"move to node from elixir"	0
"switch from ruby to elixir"	214
"move from kotlin to matlab"	0
"move to scala from kotlin"	0
"switch to elixir from clojure"	0
"moved to python from kotlin"	0
"switch from kotlin to c#"	0
"switched from python to elixir"	5
"switch from elixir to swift"	0
"switch to typescript from haskell"	0
"moved to cobol from elixir"	0
"switched to visual basic from elixir"	0
"moved to kotlin from php"	0
"moved from lisp to kotlin"	0
"move from elixir to kotlin"	0
"move from elixir to python"	0
"move to kotlin from perl"	0
"switch from elixir to c++"	0
"switch to typescript from kotlin"	0
"moved from typescript to c"	2
"moved from typescript to swift"	0
"moved from typescript to python"	0
"switched from erlang to kotlin"	0
"switched to haskell from elixir"	0
"switch to elixir from scala"	0
"switch from go to typescript"	0
"switch from java to kotlin"	1500
"switched to elixir from kotlin"	0
"switch to kotlin from haskell"	0
"move to kotlin from rust"	0
"switched to haskell from kotlin"	0
"switch to elixir from c++"	0
"switched to go from kotlin"	0
"switched from elixir to dart"	0
"switched to typescript from kotlin"	0
"move from kotlin to c"	0
"move from ruby to kotlin"	0
"move to kotlin from visual basic"	0
"switch from elixir to rust"	0
"moved to rust from kotlin"	0
"move to pascal from typescript"	0
"switched from elixir to node"	0
"switched from elixir to haskell"	0
"move to rust from elixir"	0
"switch to kotlin from c#"	0
"switch to typescript from c#"	0
"moved from java to typescript"	0
"move from elixir to c#"	0
"move from cobol to typescript"	0
"switch to visual basic from elixir"	0
"moved from cobol to typescript"	0
"switch to lua from kotlin"	0
"move to elixir from node"	0
"switch from elixir to objective c"	0
"moved to kotlin from swift"	0
"move from c to typescript"	0
"move from r to typescript"	0
"switched to c from elixir"	0
"moved from ruby to kotlin"	0
"switched from php to typescript"	0
"switch from php to typescript"	0
"move from kotlin to haskell"	0
"move to matlab from typescript"	0
"move from typescript to ruby"	0
"switched from php to elixir"	0
"moved to kotlin from java"	2
"moved from elixir to swift"	0
"switch from typescript to pascal"	0
"moved from dart to kotlin"	0
"switched from typescript to php"	0
"switch to fortran from typescript"	0
"switched from kotlin to c++"	0
"moved from c++ to elixir"	0
"switched from typescript to haskell"	0
"switch from rust to typescript"	0
"switch to erlang from typescript"	0
"switch to kotlin from objective c"	0
"moved to kotlin from go"	0
"move to elixir from prolog"	0
"switch to typescript from php"	0
"switch from elixir to fortran"	0
"move from kotlin to python"	0
"move to typescript from swift"	0
"switched from typescript to objective c"	0
"moved from kotlin to java"	1
"moved from typescript to haskell"	0
"switch to r from typescript"	0
"switch from elixir to typescript"	0
"move from haskell to elixir"	0
"switched to pascal from elixir"	0
"switched from scala to typescript"	0
"moved to ruby from elixir"	0
"moved from scala to kotlin"	0
"move from elixir to dart"	0
"moved to kotlin from rust"	0
"switch from r to kotlin"	0
"switch to elixir from node"	0
"move from cobol to elixir"	0
"moved from perl to elixir"	0
"moved from c to kotlin"	0
"switch from swift to elixir"	0
"switch to typescript from scala"	0
"moved from typescript to c++"	2
"switch from c to typescript"	0
"move from clojure to typescript"	0
"switched from objective c to typescript"	0
"switch from kotlin to lua"	0
"moved to r from typescript"	0
"switched from lisp to typescript"	0
